calculate_SNR_per_band
vgosDB: data/
TIMETAG: 2023/07/06 17:53:17 UTC

YMDHM 	SECOND 	SOURCE 	BASELINE 	SNR_A 	SNR_B 	SNR_C 	SNR_D
20/12/23-06:17 	7.0 	1803+784 	GGAO12M/WETTZ13S 	108.43475632454599 	143.17090407183403 	155.9567577222293 	106.0776557500055
20/12/23-06:17 	7.0 	1803+784 	ISHIOKA/KOKEE12M 	29.94512498448707 	47.424056432353716 	50.12867327293752 	50.01388932347767
20/12/23-06:17 	7.0 	1803+784 	ISHIOKA/MACGO12M 	18.013435889404636 	17.109135281489543 	23.303144819506077 	23.39565995116417
20/12/23-06:17 	7.0 	1803+784 	ISHIOKA/ONSA13NE 	15.406279368513692 	42.927901046821724 	49.42129070111411 	52.91419322851079
20/12/23-06:17 	7.0 	1803+784 	ISHIOKA/ONSA13SW 	18.82083380806401 	52.169607569123635 	59.916211432443895 	62.92118732544594
20/12/23-06:17 	7.0 	1803+784 	ISHIOKA/RAEGYEB 	19.176500531337172 	37.379331749323136 	45.875942980720694 	48.04280388735387
20/12/23-06:17 	7.0 	1803+784 	ISHIOKA/WESTFORD 	18.146111064611205 	31.95648699541402 	36.7804268737955 	29.847096842251194
20/12/23-06:17 	7.0 	1803+784 	ISHIOKA/WETTZ13S 	26.207458399278753 	57.53994497135839 	63.35219337297109 	57.88477341823201
20/12/23-06:17 	7.0 	1803+784 	KOKEE12M/MACGO12M 	38.29571074950653 	34.2259855597465 	38.374131699680966 	31.438902360519545
20/12/23-06:17 	7.0 	1803+784 	KOKEE12M/ONSA13NE 	49.406975396117346 	62.469194971721095 	68.78586525393916 	63.537045525914095
20/12/23-06:17 	7.0 	1803+784 	KOKEE12M/ONSA13SW 	45.96298656848715 	84.67307702209848 	77.92643679770096 	70.7432304647564
20/12/23-06:17 	7.0 	1803+784 	KOKEE12M/RAEGYEB 	31.617510998626074 	61.325666334870874 	61.37111685739752 	57.37858796725936
20/12/23-06:17 	7.0 	1803+784 	KOKEE12M/WESTFORD 	43.3734587277154 	53.060650653998394 	53.787374591667195 	38.07613797305333
20/12/23-06:17 	7.0 	1803+784 	KOKEE12M/WETTZ13S 	65.68958928324396 	94.0987472046793 	89.07785989094394 	66.94359573050255
20/12/23-06:17 	7.0 	1803+784 	MACGO12M/ONSA13NE 	54.72030903599832 	40.16617069711339 	56.86124062116071 	51.4041990658419
20/12/23-06:17 	7.0 	1803+784 	MACGO12M/ONSA13SW 	48.663896770620596 	57.68597861248684 	62.528271462868396 	59.25161008390641
20/12/23-06:17 	7.0 	1803+784 	MACGO12M/RAEGYEB 	29.496595568050164 	44.450187922163344 	59.13642873906168 	42.99706777444702
20/12/23-06:17 	7.0 	1803+784 	MACGO12M/WESTFORD 	59.2837780608314 	40.12341835015085 	40.674811900105645 	29.792269237634034
20/12/23-06:17 	7.0 	1803+784 	MACGO12M/WETTZ13S 	67.31748746275788 	63.09928155541967 	75.5480772407689 	54.94005686626418
20/12/23-06:17 	7.0 	1803+784 	ONSA13NE/RAEGYEB 	57.34784014172794 	95.91602349921504 	137.02222686235382 	119.6191399786795
20/12/23-06:17 	7.0 	1803+784 	ONSA13NE/WESTFORD 	96.01999924338175 	73.61005384399283 	102.08836876859901 	77.39099986890484
20/12/23-06:17 	7.0 	1803+784 	ONSA13NE/WETTZ13S 	142.41118744446655 	149.01731725218252 	198.11002353955644 	159.25941018428122
20/12/23-06:17 	7.0 	1803+784 	ONSA13SW/RAEGYEB 	59.51300002079787 	140.9755861916869 	154.68423914156037 	135.68171688926273
20/12/23-06:17 	7.0 	1803+784 	ONSA13SW/WESTFORD 	88.70478669154853 	116.37211407911296 	123.82467221989491 	95.00484815325477
20/12/23-06:17 	7.0 	1803+784 	ONSA13SW/WETTZ13S 	127.60092945766439 	215.44618621772105 	227.06605997212975 	184.86614638225015
20/12/23-06:17 	7.0 	1803+784 	WESTFORD/RAEGYEB 	50.837049812356454 	74.12035216229098 	87.73431348231176 	70.7832580787488
20/12/23-06:17 	7.0 	1803+784 	WESTFORD/WETTZ13S 	125.24508833349292 	117.8113850848977 	128.14983282198966 	81.95444434786731
20/12/23-06:17 	7.0 	1803+784 	WETTZ13S/RAEGYEB 	92.2591413275182 	163.32934929552036 	198.51482641306168 	148.00619259241486
20/12/23-06:18 	20.0 	0955+476 	GGAO12M/MACGO12M 	33.80349166806021 	31.48993044104771 	33.00830138740009 	20.774944288342628
20/12/23-06:18 	20.0 	0955+476 	GGAO12M/ONSA13NE 	45.25961477349973 	43.841357566536566 	52.90483110955214 	27.059966478894278
20/12/23-06:18 	20.0 	0955+476 	GGAO12M/ONSA13SW 	45.96566843391707 	61.40070793387114 	59.88580540334407 	30.021314151779613
20/12/23-06:18 	20.0 	0955+476 	GGAO12M/RAEGYEB 	24.96650766340977 	47.96192120357864 	57.29725387364879 	24.597975747016438
20/12/23-06:18 	20.0 	0955+476 	GGAO12M/WESTFORD 	52.57409839748883 	51.32287148435079 	51.59648495930722 	33.70446616351432
20/12/23-06:18 	20.0 	0955+476 	GGAO12M/WETTZ13S 	62.559585658267004 	70.40900772355108 	73.81776399932201 	28.600028707406825
20/12/23-06:18 	20.0 	0955+476 	MACGO12M/ONSA13NE 	32.66525436004077 	21.08374044141283 	24.559031313473817 	9.12403670464102
20/12/23-06:18 	20.0 	0955+476 	MACGO12M/ONSA13SW 	32.389856828934676 	30.826086127216126 	27.593978073643708 	9.724385063859057
20/12/23-06:18 	20.0 	0955+476 	MACGO12M/RAEGYEB 	21.06654762546542 	22.635038314734125 	25.25051909312979 	7.793114752950861
20/12/23-06:18 	20.0 	0955+476 	MACGO12M/WESTFORD 	38.622490361523795 	24.316495410409477 	23.1678871412553 	14.509927970659795
20/12/23-06:18 	20.0 	0955+476 	MACGO12M/WETTZ13S 	48.16629214885411 	35.94673308544324 	30.766595542747137 	6.638311591911608
20/12/23-06:18 	20.0 	0955+476 	ONSA13NE/RAEGYEB 	38.111320610934506 	50.8481621492431 	68.04865274392904 	56.540593709208075
20/12/23-06:18 	20.0 	0955+476 	ONSA13NE/WESTFORD 	48.160390226218226 	36.60992646561372 	42.60659206192248 	22.009131842468538
20/12/23-06:18 	20.0 	0955+476 	ONSA13NE/WETTZ13S 	85.11470124871722 	74.56017097871697 	93.99500453646982 	65.57177636793271
20/12/23-06:18 	20.0 	0955+476 	ONSA13SW/RAEGYEB 	38.96266593924312 	72.75644152775492 	78.82310800869061 	61.14269969779607
20/12/23-06:18 	20.0 	0955+476 	ONSA13SW/WESTFORD 	51.63780473916462 	51.721790737025465 	51.19332175559905 	29.32704287725629
20/12/23-06:18 	20.0 	0955+476 	ONSA13SW/WETTZ13S 	82.78744089860379 	105.66205559526816 	108.3143344241272 	73.67170621374329
20/12/23-06:18 	20.0 	0955+476 	WESTFORD/RAEGYEB 	25.073775551177906 	40.15839788082373 	45.001196925150076 	19.517087087623818
20/12/23-06:18 	20.0 	0955+476 	WESTFORD/WETTZ13S 	69.80791638122678 	56.95709143488106 	56.25073916641934 	24.87694178928404
20/12/23-06:18 	20.0 	0955+476 	WETTZ13S/RAEGYEB 	57.66670466246326 	80.60876013599818 	96.71921168737246 	64.26795521880904
20/12/23-06:19 	38.0 	1418+546 	GGAO12M/ISHIOKA 	4.251773828819248 	11.26662281926588 	13.250981984334889 	3.81481434252808
20/12/23-06:19 	38.0 	1418+546 	GGAO12M/ONSA13NE 	24.634025277854544 	21.62110160480553 	31.398571267629325 	22.314023468690284
20/12/23-06:19 	38.0 	1418+546 	GGAO12M/ONSA13SW 	23.843013856280017 	32.25538792967009 	34.590252570235016 	27.10128878590266
20/12/23-06:19 	38.0 	1418+546 	GGAO12M/RAEGYEB 	17.791406341884212 	21.85486420618892 	31.586671812075277 	24.159124651342058
20/12/23-06:19 	38.0 	1418+546 	GGAO12M/WESTFORD 	45.66925971674987 	42.89206096124433 	48.31421083252873 	30.23260344851673
20/12/23-06:19 	38.0 	1418+546 	GGAO12M/WETTZ13S 	26.96504289044783 	35.415962547589075 	44.04385292490801 	21.799335638237277
20/12/23-06:19 	38.0 	1418+546 	ISHIOKA/ONSA13NE 	9.239731025817608 	11.751840668712815 	16.362075975483815 	15.67367866501623
20/12/23-06:19 	38.0 	1418+546 	ISHIOKA/ONSA13SW 	7.905604097667173 	19.746505924498134 	21.288613571902378 	21.5637668145758
20/12/23-06:19 	38.0 	1418+546 	ISHIOKA/RAEGYEB 	10.648749864797844 	8.5271327687666 	18.567886950168447 	16.48436116606545
20/12/23-06:19 	38.0 	1418+546 	ISHIOKA/WESTFORD 	4.472666158904771 	8.845917879591267 	9.356253732483609 	6.627976945596011
20/12/23-06:19 	38.0 	1418+546 	ISHIOKA/WETTZ13S 	13.194991919401982 	26.88762464021326 	25.828261353552143 	20.736291500850367
20/12/23-06:19 	38.0 	1418+546 	ONSA13NE/RAEGYEB 	31.057738119984236 	41.294237133945906 	63.87368502745279 	48.03856655067413
20/12/23-06:19 	38.0 	1418+546 	ONSA13NE/WESTFORD 	26.395151490930747 	19.773532363442044 	25.826213250939013 	17.092145954739838
20/12/23-06:19 	38.0 	1418+546 	ONSA13NE/WETTZ13S 	58.45299205994164 	64.01531796057215 	80.62826705546487 	59.80439723572092
20/12/23-06:19 	38.0 	1418+546 	ONSA13SW/RAEGYEB 	30.77390439835427 	59.570691311930254 	74.93922999283214 	56.236495250189044
20/12/23-06:19 	38.0 	1418+546 	ONSA13SW/WESTFORD 	27.509840862727202 	26.604914136398122 	32.81542557399639 	21.797811787130986
20/12/23-06:19 	38.0 	1418+546 	ONSA13SW/WETTZ13S 	58.77666216017914 	95.98144178566463 	97.96281089969098 	71.42599070952909
20/12/23-06:19 	38.0 	1418+546 	WESTFORD/RAEGYEB 	14.817383583400792 	15.75419278251604 	25.05239009207986 	18.245125153232514
20/12/23-06:19 	38.0 	1418+546 	WESTFORD/WETTZ13S 	33.85557821316422 	29.34087471407821 	34.980816699434534 	20.217227080966722
20/12/23-06:19 	38.0 	1418+546 	WETTZ13S/RAEGYEB 	34.23228134437147 	56.00731816480452 	67.3369250159464 	43.55466456633363
20/12/23-06:21 	3.0 	0235+164 	GGAO12M/ISHIOKA 	18.967251014079793 	44.029574049629666 	54.13121366071082 	56.76192130619952
20/12/23-06:21 	3.0 	0235+164 	GGAO12M/KOKEE12M 	66.7644474036064 	105.49755615296797 	123.17300386654388 	103.8709350760274
20/12/23-06:21 	3.0 	0235+164 	GGAO12M/MACGO12M 	38.23604641885041 	54.74357081697148 	69.82717324353389 	60.34620025317172
20/12/23-06:21 	3.0 	0235+164 	GGAO12M/WESTFORD 	54.846270737431645 	78.94503388097718 	93.25804825733496 	78.12798017363981
20/12/23-06:21 	3.0 	0235+164 	ISHIOKA/KOKEE12M 	27.211991232822225 	53.8497009239682 	65.50146261315237 	69.74617446039628
20/12/23-06:21 	3.0 	0235+164 	ISHIOKA/MACGO12M 	15.045020209719134 	22.861521451228757 	32.26070497428159 	31.3701438485661
20/12/23-06:21 	3.0 	0235+164 	ISHIOKA/WESTFORD 	16.89638514384218 	32.831932562407886 	43.5248384985313 	43.85545927039299
20/12/23-06:21 	3.0 	0235+164 	KOKEE12M/MACGO12M 	52.385297991730724 	57.330354160430026 	70.46940871795303 	58.860051682115504
20/12/23-06:21 	3.0 	0235+164 	KOKEE12M/WESTFORD 	71.6953939200919 	83.33404160533266 	95.19349097337371 	77.75477473348933
20/12/23-06:21 	3.0 	0235+164 	MACGO12M/WESTFORD 	42.55377105450347 	42.17975160057651 	50.910219504504525 	43.071106908153524
20/12/23-06:22 	36.0 	0823+033 	GGAO12M/ONSA13NE 	16.261646071379904 	27.26673213183533 	44.981809591621136 	42.704639792751905
20/12/23-06:22 	36.0 	0823+033 	GGAO12M/ONSA13SW 	16.729413136817975 	36.11448124115762 	52.40810690098648 	47.342911702939325
20/12/23-06:22 	36.0 	0823+033 	GGAO12M/RAEGYEB 	19.9588370176141 	24.09559378727724 	40.61886906264436 	51.479911608343095
20/12/23-06:22 	36.0 	0823+033 	GGAO12M/WESTFORD 	49.40638765704876 	49.46636235063229 	56.92815396665631 	43.78351688300361
20/12/23-06:22 	36.0 	0823+033 	GGAO12M/WETTZ13S 	28.177583257021556 	39.23045618991029 	56.74527264778157 	45.579771170627495
20/12/23-06:22 	36.0 	0823+033 	ONSA13NE/RAEGYEB 	30.23980640938408 	37.906634234655854 	56.59766920895833 	56.8968559359982
20/12/23-06:22 	36.0 	0823+033 	ONSA13NE/WESTFORD 	24.709472893217647 	19.09947769264925 	30.850797138009543 	34.76671548691874
20/12/23-06:22 	36.0 	0823+033 	ONSA13NE/WETTZ13S 	72.85955147159687 	58.395295957537485 	74.5852416752883 	64.52665791361319
20/12/23-06:22 	36.0 	0823+033 	ONSA13SW/RAEGYEB 	38.28165991148624 	59.13883824925139 	64.39844317516402 	64.57771140809334
20/12/23-06:22 	36.0 	0823+033 	ONSA13SW/WESTFORD 	30.65791354804709 	23.042003185045694 	38.04085579214615 	39.8199637691483
20/12/23-06:22 	36.0 	0823+033 	ONSA13SW/WETTZ13S 	76.895008486082 	86.02634081879862 	89.38842123819693 	74.17115244780669
20/12/23-06:22 	36.0 	0823+033 	WESTFORD/RAEGYEB 	23.898490012849205 	20.26479228612596 	29.90057017531621 	39.18371161094902
20/12/23-06:22 	36.0 	0823+033 	WESTFORD/WETTZ13S 	38.73023988729855 	26.06451630766833 	38.44000657625406 	35.07867721922808
20/12/23-06:22 	36.0 	0823+033 	WETTZ13S/RAEGYEB 	58.06793574710379 	67.67134436511506 	80.15503662038017 	62.60337252219776
20/12/23-06:23 	44.0 	1040+244 	GGAO12M/MACGO12M 	21.43926985464122 	25.23942284892556 	27.84495322203675 	18.514378890313818
20/12/23-06:23 	44.0 	1040+244 	GGAO12M/ONSA13NE 	27.6690432356331 	29.09255202056362 	40.19136527704392 	29.64746897104531
20/12/23-06:23 	44.0 	1040+244 	GGAO12M/ONSA13SW 	27.11850745691724 	41.48457487096908 	45.47654978338146 	33.811803237633505
20/12/23-06:23 	44.0 	1040+244 	GGAO12M/RAEGYEB 	19.826095379560844 	38.37031666835064 	38.19070394171358 	31.611070979718498
20/12/23-06:23 	44.0 	1040+244 	GGAO12M/WESTFORD 	32.01788246078883 	36.220406214922576 	40.215246103049346 	29.41938274589275
20/12/23-06:23 	44.0 	1040+244 	GGAO12M/WETTZ13S 	32.15176467518946 	46.1059012409867 	48.18343484493011 	32.13613018829742
20/12/23-06:23 	44.0 	1040+244 	MACGO12M/ONSA13NE 	18.334701466477508 	14.478950219257188 	18.08643176153257 	15.563328537508282
20/12/23-06:23 	44.0 	1040+244 	MACGO12M/ONSA13SW 	22.62812122099535 	19.70183353889693 	19.676734131551303 	15.72100353081784
20/12/23-06:23 	44.0 	1040+244 	MACGO12M/RAEGYEB 	13.377516828643246 	16.494038056293565 	16.873796401999524 	14.247393857896432
20/12/23-06:23 	44.0 	1040+244 	MACGO12M/WESTFORD 	24.657372564829537 	20.039342271245793 	19.876878227132764 	13.819729955917254
20/12/23-06:23 	44.0 	1040+244 	MACGO12M/WETTZ13S 	22.81063132713819 	21.371021562394716 	23.305923056968034 	17.005217596788476
20/12/23-06:23 	44.0 	1040+244 	ONSA13NE/RAEGYEB 	22.880745281544026 	39.37813623283544 	49.59833802784723 	53.61784438782298
20/12/23-06:23 	44.0 	1040+244 	ONSA13NE/WESTFORD 	30.85167885617223 	22.144586007924193 	30.816219151716925 	23.619031674059407
20/12/23-06:23 	44.0 	1040+244 	ONSA13NE/WETTZ13S 	43.45948407153889 	52.26956737210539 	68.81033006099818 	59.01146868038688
20/12/23-06:23 	44.0 	1040+244 	ONSA13SW/RAEGYEB 	23.796458533263166 	57.97140789124087 	59.08070386815784 	61.20824682544591
20/12/23-06:23 	44.0 	1040+244 	ONSA13SW/WESTFORD 	34.22533624251181 	36.59405812504879 	37.476196272227874 	26.74864655938899
20/12/23-06:23 	44.0 	1040+244 	ONSA13SW/WETTZ13S 	44.80952830677849 	77.27672886696307 	78.09447619849435 	67.82880574214174
20/12/23-06:23 	44.0 	1040+244 	WESTFORD/RAEGYEB 	18.82236624459624 	30.502313072323894 	32.73734635016719 	25.815886716920275
20/12/23-06:23 	44.0 	1040+244 	WESTFORD/WETTZ13S 	34.90476298562912 	40.05246560500284 	40.39780388096303 	26.345346347318667
20/12/23-06:23 	44.0 	1040+244 	WETTZ13S/RAEGYEB 	31.148184653848734 	62.274268772963154 	63.77589916051526 	57.310535752731234
20/12/23-06:25 	26.0 	0642+449 	GGAO12M/KOKEE12M 	60.31884395933277 	5.175531653268798 	27.000305622190833 	28.544637929994746
20/12/23-06:25 	26.0 	0642+449 	GGAO12M/MACGO12M 	63.21297840748164 	45.233273743272 	44.7352000171454 	16.86153557346569
20/12/23-06:25 	26.0 	0642+449 	GGAO12M/ONSA13NE 	81.73679321188409 	63.7062153629352 	66.91858870889668 	32.371470550199426
20/12/23-06:25 	26.0 	0642+449 	GGAO12M/ONSA13SW 	89.19028630880003 	90.35028802299917 	77.49983422785031 	32.61278425401911
20/12/23-06:25 	26.0 	0642+449 	GGAO12M/RAEGYEB 	46.73348873947686 	44.817174038639365 	33.89338780504738 	40.494171335546675
20/12/23-06:25 	26.0 	0642+449 	GGAO12M/WESTFORD 	95.56422041763766 	84.06309272192854 	88.87310137650246 	64.62988932742267
20/12/23-06:25 	26.0 	0642+449 	GGAO12M/WETTZ13S 	113.0120031109563 	85.19114042583266 	66.72220365568205 	30.869119658686497
20/12/23-06:25 	26.0 	0642+449 	KOKEE12M/MACGO12M 	60.94453265738451 	27.606687545661977 	16.150073270927052 	17.460261850605796
20/12/23-06:25 	26.0 	0642+449 	KOKEE12M/ONSA13NE 	29.40867507553696 	19.766927446244043 	26.12866744777685 	33.436760757384455
20/12/23-06:25 	26.0 	0642+449 	KOKEE12M/ONSA13SW 	31.07003151753182 	27.003713312862267 	28.340458953907735 	37.99578476539589
20/12/23-06:25 	26.0 	0642+449 	KOKEE12M/RAEGYEB 	10.392275458016387 	21.24029802435205 	17.983018755468834 	30.919165680168042
20/12/23-06:25 	26.0 	0642+449 	KOKEE12M/WESTFORD 	55.15744807413386 	6.567972955376902 	21.610108482146256 	18.16520334271807
20/12/23-06:25 	26.0 	0642+449 	KOKEE12M/WETTZ13S 	33.47714863638275 	30.68281995239517 	27.949615932037744 	36.411711085062876
20/12/23-06:25 	26.0 	0642+449 	MACGO12M/ONSA13NE 	50.24152868573126 	11.811523666466815 	1.7327220726048405 	20.617715560715684
20/12/23-06:25 	26.0 	0642+449 	MACGO12M/ONSA13SW 	51.394075588056744 	14.95703734070784 	3.8911456925543035 	25.355521702506817
20/12/23-06:25 	26.0 	0642+449 	MACGO12M/RAEGYEB 	25.345309167669946 	1.9605643174598588 	12.133859496940518 	16.4930074696583
20/12/23-06:25 	26.0 	0642+449 	MACGO12M/WESTFORD 	64.13050823642244 	29.826675893184145 	25.58880090573266 	10.063619259158198
20/12/23-06:25 	26.0 	0642+449 	MACGO12M/WETTZ13S 	64.16436931818535 	9.386922978914047 	8.380911097205761 	21.786807617360157
20/12/23-06:25 	26.0 	0642+449 	ONSA13NE/RAEGYEB 	44.0321673885467 	75.55274877387161 	98.779129201713 	77.34622091895146
20/12/23-06:25 	26.0 	0642+449 	ONSA13NE/WESTFORD 	89.1836995858892 	51.69534137661814 	56.541608585380395 	29.269945507343824
20/12/23-06:25 	26.0 	0642+449 	ONSA13NE/WETTZ13S 	141.01227064563562 	114.01540524573203 	138.4954754305498 	101.37421019667643
20/12/23-06:25 	26.0 	0642+449 	ONSA13SW/RAEGYEB 	67.17518267320146 	105.54247296026858 	116.43943277854514 	89.39688023025755
20/12/23-06:25 	26.0 	0642+449 	ONSA13SW/WESTFORD 	95.67612446160989 	78.05233885109892 	71.61815270057608 	33.83654222397474
20/12/23-06:25 	26.0 	0642+449 	ONSA13SW/WETTZ13S 	143.76360964992898 	163.01043866861013 	160.51969985896298 	116.36397726125404
20/12/23-06:25 	26.0 	0642+449 	WESTFORD/RAEGYEB 	53.841012680988506 	42.565537163611005 	33.52535428193254 	26.22192121197703
20/12/23-06:25 	26.0 	0642+449 	WESTFORD/WETTZ13S 	121.30829882278869 	72.96174519230158 	59.06675041141937 	23.43821170917889
20/12/23-06:25 	26.0 	0642+449 	WETTZ13S/RAEGYEB 	94.27782694657505 	121.5522121458368 	144.0669941522498 	103.8819373706772
20/12/23-06:26 	57.0 	0059+581 	GGAO12M/ISHIOKA 	42.72617746309504 	94.14368997736132 	111.98342453840941 	105.34745964655968
20/12/23-06:26 	57.0 	0059+581 	GGAO12M/KOKEE12M 	171.1407271089996 	212.8251233020068 	225.9273163128871 	163.16227301450112
20/12/23-06:26 	57.0 	0059+581 	GGAO12M/MACGO12M 	120.59192045717393 	135.1294084945247 	155.896776997225 	115.7959070156296
20/12/23-06:26 	57.0 	0059+581 	GGAO12M/ONSA13NE 	131.39200065654956 	170.32828016413163 	242.52396948743916 	204.6239075198338
20/12/23-06:26 	57.0 	0059+581 	GGAO12M/ONSA13SW 	134.54063344543917 	257.7715693251046 	288.6857074324707 	248.74013261657404
20/12/23-06:26 	57.0 	0059+581 	GGAO12M/RAEGYEB 	89.19494145488126 	213.93017346309807 	209.43554378766598 	193.22776903399648
20/12/23-06:26 	57.0 	0059+581 	GGAO12M/WESTFORD 	172.5000754268438 	193.06987302475827 	223.49650656363835 	165.14196202153298
20/12/23-06:26 	57.0 	0059+581 	GGAO12M/WETTZ13S 	129.1137479923248 	254.87920959714276 	292.6038722350584 	207.33073935342912
20/12/23-06:26 	57.0 	0059+581 	ISHIOKA/KOKEE12M 	67.24757292479545 	127.9707176389592 	150.34209310077105 	143.13533790878842
20/12/23-06:26 	57.0 	0059+581 	ISHIOKA/MACGO12M 	39.73409398336273 	55.54741382019899 	61.69226039637969 	60.000224012453295
20/12/23-06:26 	57.0 	0059+581 	ISHIOKA/ONSA13NE 	53.43781922555688 	57.30436694893414 	99.8081898367909 	109.47411621399911
20/12/23-06:26 	57.0 	0059+581 	ISHIOKA/ONSA13SW 	46.19350685817811 	122.79756750867547 	131.44570744226002 	146.0980886027689
20/12/23-06:26 	57.0 	0059+581 	ISHIOKA/RAEGYEB 	28.43548176594418 	87.23368624084156 	86.75790224155688 	101.42054188869666
20/12/23-06:26 	57.0 	0059+581 	ISHIOKA/WESTFORD 	60.89688270607796 	87.67257640022714 	99.37717546683402 	82.64084344407839
20/12/23-06:26 	57.0 	0059+581 	ISHIOKA/WETTZ13S 	43.231544720369854 	109.52181024519325 	124.91292889120054 	117.0037758521195
20/12/23-06:26 	57.0 	0059+581 	KOKEE12M/MACGO12M 	138.10965617324945 	130.299266223907 	141.6981494081927 	101.74979036541671
20/12/23-06:26 	57.0 	0059+581 	KOKEE12M/ONSA13NE 	141.74494715127452 	143.3547897063186 	185.29078195163572 	153.08235040538744
20/12/23-06:26 	57.0 	0059+581 	KOKEE12M/ONSA13SW 	145.61509844794872 	214.47281608356823 	219.15937710004474 	186.54100017549274
20/12/23-06:26 	57.0 	0059+581 	KOKEE12M/RAEGYEB 	91.08447624009943 	167.5973331905239 	149.8371669100792 	138.55879601097166
20/12/23-06:26 	57.0 	0059+581 	KOKEE12M/WESTFORD 	177.05501525136827 	161.98560853190696 	164.78088837483406 	113.25612595040536
20/12/23-06:26 	57.0 	0059+581 	KOKEE12M/WETTZ13S 	135.90260194605813 	211.71007143323533 	218.52978819908176 	155.52895619337107
20/12/23-06:26 	57.0 	0059+581 	MACGO12M/ONSA13NE 	97.60003608145175 	81.10603029917088 	118.50422970731385 	92.84385334902811
20/12/23-06:26 	57.0 	0059+581 	MACGO12M/ONSA13SW 	96.11054477786227 	126.31883978498733 	140.06655334572494 	114.2280025631198
20/12/23-06:26 	57.0 	0059+581 	MACGO12M/RAEGYEB 	65.0432764581468 	102.1740572109862 	100.74870860101906 	84.54899746944372
20/12/23-06:26 	57.0 	0059+581 	MACGO12M/WESTFORD 	131.3170294737878 	99.64989769617824 	113.19181478365697 	80.30252467889605
20/12/23-06:26 	57.0 	0059+581 	MACGO12M/WETTZ13S 	92.18108038930686 	125.1812659158723 	140.93351523218632 	94.24323919267418
20/12/23-06:26 	57.0 	0059+581 	ONSA13NE/RAEGYEB 	93.10114025465214 	192.07256166962213 	224.03237007992797 	245.74014117752736
